latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
22.4794,77.4143,304.2,3.8,1.8,2024-03-25,1549,Terra,MODIS,31,61.03,292.8,31.2,N,0
22.4502,77.2724,304.1,3.9,1.8,2024-03-25,1549,Terra,MODIS,58,61.03,293.5,34.6,N,0
22.5337,77.4375,315.8,3.8,1.8,2024-03-25,1549,Terra,MODIS,92,61.03,292.7,81.4,N,0
22.4578,77.2642,303.2,3.9,1.8,2024-03-25,1549,Terra,MODIS,27,61.03,293.2,29,N,0
22.5339,77.4677,310.7,3.7,1.8,2024-03-25,1549,Terra,MODIS,81,61.03,292.8,58.6,N,0
22.5266,77.433,309.7,3.8,1.8,2024-03-25,1549,Terra,MODIS,78,61.03,292.6,53.8,N,0
22.5193,77.398,302.4,3.8,1.8,2024-03-25,1549,Terra,MODIS,13,61.03,292.2,24,N,0
28.379,79.9818,303.6,1.8,1.3,2024-03-25,1550,Terra,MODIS,56,61.03,292.7,13.1,N,0
23.7724,86.3965,306.4,1.7,1.3,2024-03-25,2055,Aqua,MODIS,37,61.03,295.6,14,N,2
23.783,86.2119,305.5,1.7,1.3,2024-03-25,2055,Aqua,MODIS,65,61.03,294.1,15.1,N,2
24.6918,73.7527,302.8,2.4,1.5,2024-03-25,2055,Aqua,MODIS,52,61.03,292.3,17.5,N,0
24.6944,73.7481,302.6,2.4,1.5,2024-03-25,2055,Aqua,MODIS,50,61.03,291.7,17.2,N,0
23.1687,82.3474,309.4,1.1,1,2024-03-25,2055,Aqua,MODIS,77,61.03,293.5,10,N,0
20.9695,85.1692,302.2,1.6,1.3,2024-03-25,2056,Aqua,MODIS,16,61.03,291.5,6.8,N,2
20.9671,85.1775,303,1.6,1.3,2024-03-25,2056,Aqua,MODIS,53,61.03,291.6,9,N,2
22.7246,77.4743,309.5,1.2,1.1,2024-03-25,2056,Aqua,MODIS,77,61.03,291.8,12.3,N,0
23.0129,78.7837,301.8,1.1,1,2024-03-25,2056,Aqua,MODIS,44,61.03,289.9,6.1,N,0
22.0463,83.734,312.3,1.3,1.1,2024-03-25,2056,Aqua,MODIS,85,61.03,293.7,15.4,N,2
22.0443,83.7459,307.8,1.3,1.1,2024-03-25,2056,Aqua,MODIS,73,61.03,294.2,10.9,N,2
21.9246,83.3502,301.2,1.2,1.1,2024-03-25,2056,Aqua,MODIS,38,61.03,288.5,5.9,N,2
22.6764,77.3747,303,1.3,1.1,2024-03-25,2056,Aqua,MODIS,53,61.03,290.9,7.4,N,0
15.6978,78.7634,305.2,1,1,2024-03-25,2058,Aqua,MODIS,62,61.03,294.6,5.1,N,0
14.6913,78.8994,311.1,1,1,2024-03-25,2058,Aqua,MODIS,81,61.03,297.1,8.4,N,0
13.8578,79.2732,305.3,1,1,2024-03-25,2058,Aqua,MODIS,44,61.03,294.1,5.1,N,0
10.2504,77.2935,314,1,1,2024-03-25,2059,Aqua,MODIS,83,61.03,288.1,12.5,N,0
10.1745,77.2483,315,1,1,2024-03-25,2059,Aqua,MODIS,90,61.03,286.6,16,N,0
10.2415,77.2925,310.8,1,1,2024-03-25,2059,Aqua,MODIS,67,61.03,286,10.6,N,0
10.2428,77.2833,308.2,1,1,2024-03-25,2059,Aqua,MODIS,42,61.03,287.7,8.7,N,0
10.2526,77.523,326.7,1,1,2024-03-25,2059,Aqua,MODIS,100,61.03,289,26.7,N,0
11.2288,78.403,307.8,1,1,2024-03-25,2059,Aqua,MODIS,73,61.03,291.8,7.8,N,0
11.341,78.3342,322.3,1,1,2024-03-25,2059,Aqua,MODIS,100,61.03,296.5,19.3,N,0
11.3424,78.3252,305.7,1,1,2024-03-25,2059,Aqua,MODIS,65,61.03,295.3,5.7,N,0
11.3499,78.3354,310.8,1,1,2024-03-25,2059,Aqua,MODIS,81,61.03,295.1,9,N,0
22.3229,92.7721,317.7,1,1,2024-03-26,0356,Terra,MODIS,71,61.03,290.4,12.9,D,0
23.7761,86.3922,322.2,1.9,1.4,2024-03-26,0356,Terra,MODIS,56,61.03,303,23.6,D,2
21.5284,70.3375,329.2,1.2,1.1,2024-03-26,0535,Terra,MODIS,51,61.03,310.2,15,D,0
21.6251,70.4346,327.3,1.3,1.1,2024-03-26,0535,Terra,MODIS,60,61.03,308.5,12.6,D,0
21.6749,70.4496,330.4,1.3,1.1,2024-03-26,0535,Terra,MODIS,69,61.03,309.5,18.3,D,0
21.7452,70.3899,327.4,1.2,1.1,2024-03-26,0535,Terra,MODIS,59,61.03,306,17.4,D,0
21.8869,70.1667,329.4,1.2,1.1,2024-03-26,0535,Terra,MODIS,61,61.03,309.9,14.2,D,0
21.5205,70.324,331,1.2,1.1,2024-03-26,0535,Terra,MODIS,59,61.03,311.1,16.9,D,0
22.0279,70.8011,329.7,1.3,1.1,2024-03-26,0535,Terra,MODIS,58,61.03,311.2,15.1,D,0
22.1356,72.1563,335.4,1.6,1.2,2024-03-26,0535,Terra,MODIS,80,61.03,312.2,29.6,D,0
22.1383,72.1414,337.5,1.6,1.2,2024-03-26,0535,Terra,MODIS,82,61.03,312.1,35.8,D,0
21.772,75.9751,328.6,3.1,1.7,2024-03-26,0535,Terra,MODIS,72,61.03,307.8,66.5,D,0
21.7727,75.9806,327.5,3.1,1.7,2024-03-26,0535,Terra,MODIS,70,61.03,307.9,55.9,D,0
21.499,70.272,331.4,1.2,1.1,2024-03-26,0535,Terra,MODIS,71,61.03,312.2,15.4,D,0
20.912,70.5817,324.4,1.3,1.1,2024-03-26,0535,Terra,MODIS,58,61.03,308.6,12,D,0
23.2839,69.3738,326.8,1.1,1,2024-03-26,0535,Terra,MODIS,66,61.03,309.7,10.1,D,0
23.2742,70.0855,327.7,1.2,1.1,2024-03-26,0535,Terra,MODIS,31,61.03,309.8,11.1,D,0
23.2258,72.0673,327.7,1.5,1.2,2024-03-26,0535,Terra,MODIS,70,61.03,308.7,19.2,D,0
23.2297,72.074,323.8,1.5,1.2,2024-03-26,0535,Terra,MODIS,38,61.03,308.1,9.9,D,0
22.6467,77.3777,326.4,3.7,1.8,2024-03-26,0535,Terra,MODIS,68,61.03,305.7,83,D,0
22.7323,75.2139,324.2,2.6,1.5,2024-03-26,0535,Terra,MODIS,45,61.03,309.8,26.8,D,0
23.1324,75.9728,323.1,2.9,1.6,2024-03-26,0535,Terra,MODIS,66,61.03,306.6,32.5,D,0
17.7853,82.5553,320.3,3.1,1.7,2024-03-26,0749,Aqua,MODIS,66,61.03,301.4,49.8,D,0
17.9386,82.1528,319.2,3.4,1.7,2024-03-26,0749,Aqua,MODIS,61,61.03,303.4,52.7,D,0
18.0654,82.3344,320.8,3.2,1.7,2024-03-26,0749,Aqua,MODIS,64,61.03,303.3,45.1,D,0
18.1934,80.8104,327.9,4.2,1.9,2024-03-26,0749,Aqua,MODIS,76,61.03,299.1,121.5,D,0
18.1979,80.8045,325.4,4.2,1.9,2024-03-26,0749,Aqua,MODIS,71,61.03,299.4,94.1,D,0
18.8293,83.3632,317.1,2.6,1.5,2024-03-26,0749,Aqua,MODIS,28,61.03,300,15.7,D,0
18.8272,83.3802,318.2,2.6,1.5,2024-03-26,0749,Aqua,MODIS,51,61.03,300.8,19.9,D,0
18.8223,83.2083,320.1,2.7,1.6,2024-03-26,0749,Aqua,MODIS,53,61.03,301.1,31.7,D,0
18.9282,83.7634,320,2.4,1.5,2024-03-26,0749,Aqua,MODIS,63,61.03,300.2,27.8,D,0
18.9149,83.0619,322.7,2.7,1.6,2024-03-26,0749,Aqua,MODIS,69,61.03,297.5,54,D,0
18.5972,80.5299,322,4.3,1.9,2024-03-26,0749,Aqua,MODIS,59,61.03,303.7,51.8,D,0
18.9196,83.0861,328.6,2.7,1.6,2024-03-26,0749,Aqua,MODIS,78,61.03,298.5,81.2,D,0
18.8316,83.0317,316.5,2.8,1.6,2024-03-26,0749,Aqua,MODIS,44,61.03,297.4,33,D,0
18.6096,80.5605,321.9,4.3,1.9,2024-03-26,0749,Aqua,MODIS,54,61.03,304.3,52.3,D,0
18.6015,80.5221,323,4.3,1.9,2024-03-26,0749,Aqua,MODIS,66,61.03,303.5,60.6,D,0
19.3111,83.6843,339.6,2.4,1.5,2024-03-26,0749,Aqua,MODIS,88,61.03,299.7,122.8,D,0
19.3637,83.8947,318.3,2.3,1.5,2024-03-26,0749,Aqua,MODIS,51,61.03,300.9,21.1,D,0
17.8182,82.7251,318.1,3,1.7,2024-03-26,0749,Aqua,MODIS,60,61.03,302.8,29.6,D,0
17.78,82.5281,327.5,3.2,1.7,2024-03-26,0749,Aqua,MODIS,77,61.03,301.6,93.5,D,0
23.2447,87.406,325,1.2,1.1,2024-03-26,0750,Aqua,MODIS,73,61.03,303.3,14.9,D,0
23.1994,87.426,317.9,1.2,1.1,2024-03-26,0750,Aqua,MODIS,56,61.03,302.4,7,D,0
23.8391,91.9221,329.3,1.1,1.1,2024-03-26,0750,Aqua,MODIS,82,61.03,300.9,23.6,D,0
23.8241,91.9959,319,1.1,1.1,2024-03-26,0750,Aqua,MODIS,70,61.03,301.2,10.5,D,0
23.7989,92.0217,314.5,1.1,1.1,2024-03-26,0750,Aqua,MODIS,43,61.03,300.5,5.7,D,0
23.8003,92.0325,318,1.1,1.1,2024-03-26,0750,Aqua,MODIS,69,61.03,300.4,9.3,D,0
23.7915,92.111,324.3,1.1,1.1,2024-03-26,0750,Aqua,MODIS,77,61.03,301.5,17.8,D,0
23.7384,92.0486,380.5,1.1,1.1,2024-03-26,0750,Aqua,MODIS,100,61.03,303.9,174,D,0
23.7399,92.0594,324.9,1.1,1.1,2024-03-26,0750,Aqua,MODIS,76,61.03,299.3,16.7,D,0
23.7291,92.0499,335.7,1.1,1.1,2024-03-26,0750,Aqua,MODIS,87,61.03,302.9,31.6,D,0
23.7197,92.0513,323.8,1.1,1.1,2024-03-26,0750,Aqua,MODIS,26,61.03,301.6,13.7,D,0
23.7118,92.0635,372.1,1.1,1.1,2024-03-26,0750,Aqua,MODIS,100,61.03,304.8,135.5,D,0
23.7132,92.0745,326.3,1.1,1.1,2024-03-26,0750,Aqua,MODIS,75,61.03,300.7,18.3,D,0
23.6824,92.0573,323.1,1.1,1.1,2024-03-26,0750,Aqua,MODIS,76,61.03,301.1,14.6,D,0
23.6838,92.0678,314.9,1.1,1.1,2024-03-26,0750,Aqua,MODIS,53,61.03,300.8,5.9,D,0
22.896,86.9492,323.4,1.2,1.1,2024-03-26,0750,Aqua,MODIS,70,61.03,304,12.7,D,0
23.6516,92.0398,330.9,1.1,1.1,2024-03-26,0750,Aqua,MODIS,83,61.03,300.7,26,D,0
23.6529,92.0506,336.2,1.1,1.1,2024-03-26,0750,Aqua,MODIS,87,61.03,301.1,35.2,D,0
22.8949,86.9551,324.6,1.2,1.1,2024-03-26,0750,Aqua,MODIS,72,61.03,303.8,14.3,D,0
23.5824,91.7756,325.2,1.1,1,2024-03-26,0750,Aqua,MODIS,78,61.03,298.5,17.6,D,0
23.5894,92.2661,319.2,1.1,1.1,2024-03-26,0750,Aqua,MODIS,71,61.03,299.4,12.3,D,0
22.7725,87.0811,317.1,1.2,1.1,2024-03-26,0750,Aqua,MODIS,52,61.03,303.2,8.3,D,0
22.6648,87.1667,315.5,1.2,1.1,2024-03-26,0750,Aqua,MODIS,42,61.03,302.6,6.5,D,0
23.41,92.3465,344.1,1.1,1.1,2024-03-26,0750,Aqua,MODIS,92,61.03,301.9,50.6,D,0
23.3788,92.3289,323.9,1.1,1.1,2024-03-26,0750,Aqua,MODIS,70,61.03,304.5,13.2,D,0
23.3359,92.3693,322.6,1.1,1.1,2024-03-26,0750,Aqua,MODIS,76,61.03,304.2,11.9,D,0
23.325,92.3597,327.9,1.1,1.1,2024-03-26,0750,Aqua,MODIS,81,61.03,305.5,18.7,D,0
23.3199,92.355,339.2,1.1,1.1,2024-03-26,0750,Aqua,MODIS,89,61.03,305.6,38.6,D,0
23.3214,92.366,326.4,1.1,1.1,2024-03-26,0750,Aqua,MODIS,80,61.03,305.3,16.3,D,0
23.2879,92.4048,334.2,1.2,1.1,2024-03-26,0750,Aqua,MODIS,86,61.03,306.5,25.9,D,0
23.2893,92.4157,328.1,1.2,1.1,2024-03-26,0750,Aqua,MODIS,62,61.03,308.2,15.8,D,0
23.2784,92.4063,339.9,1.2,1.1,2024-03-26,0750,Aqua,MODIS,90,61.03,307.5,36.4,D,0
23.2798,92.4172,326.1,1.2,1.1,2024-03-26,0750,Aqua,MODIS,35,61.03,307.9,12.7,D,0
23.2486,92.3996,320.2,1.1,1.1,2024-03-26,0750,Aqua,MODIS,69,61.03,304.8,9.4,D,0
23.2404,93.152,311.2,1.3,1.1,2024-03-26,0750,Aqua,MODIS,43,61.03,295.2,8.1,D,0
23.087,92.3474,321.5,1.1,1.1,2024-03-26,0750,Aqua,MODIS,69,61.03,302.8,12.7,D,0
23.0675,92.4956,327.4,1.2,1.1,2024-03-26,0750,Aqua,MODIS,81,61.03,297.6,24.4,D,0
22.7882,92.6535,310.1,1.2,1.1,2024-03-26,0750,Aqua,MODIS,44,61.03,288.5,6.5,D,0
22.7898,92.8939,324.5,1.2,1.1,2024-03-26,0750,Aqua,MODIS,78,61.03,299.2,21.2,D,0
22.6003,92.5481,342.9,1.1,1.1,2024-03-26,0750,Aqua,MODIS,92,61.03,300.2,49.6,D,0
22.6017,92.5589,324.3,1.2,1.1,2024-03-26,0750,Aqua,MODIS,78,61.03,298.1,17.2,D,0
22.2815,92.5931,322.6,1.1,1.1,2024-03-26,0750,Aqua,MODIS,74,61.03,302.6,12.8,D,0
22.2017,92.7565,333.7,1.2,1.1,2024-03-26,0750,Aqua,MODIS,85,61.03,302.3,31.9,D,0
22.1681,92.6892,327.4,1.2,1.1,2024-03-26,0750,Aqua,MODIS,79,61.03,303.2,20,D,0
22.1449,92.6594,321.2,1.2,1.1,2024-03-26,0750,Aqua,MODIS,71,61.03,301.4,10.3,D,0
21.1377,86.1152,321.5,1.5,1.2,2024-03-26,0750,Aqua,MODIS,67,61.03,304.5,13.6,D,0
20.9602,85.1684,323,1.7,1.3,2024-03-26,0750,Aqua,MODIS,43,61.03,305.8,19,D,2
22.0919,92.6227,335.8,1.1,1.1,2024-03-26,0750,Aqua,MODIS,86,61.03,304.5,31.3,D,0
22.0933,92.6338,412.7,1.1,1.1,2024-03-26,0750,Aqua,MODIS,100,61.03,311.1,400.3,D,0
19.7443,83.8122,320,2.3,1.5,2024-03-26,0750,Aqua,MODIS,65,61.03,300.2,28.6,D,0
19.7463,83.8165,316.8,2.3,1.5,2024-03-26,0750,Aqua,MODIS,53,61.03,300.1,18.5,D,0
19.7036,83.8019,316.8,2.3,1.5,2024-03-26,0750,Aqua,MODIS,49,61.03,298.8,17.4,D,0
19.7079,83.8248,318.1,2.3,1.5,2024-03-26,0750,Aqua,MODIS,59,61.03,298.8,22.7,D,0
19.4976,83.8343,318.3,2.3,1.5,2024-03-26,0750,Aqua,MODIS,58,61.03,301,19.3,D,0
19.5018,83.8567,321.5,2.3,1.5,2024-03-26,0750,Aqua,MODIS,67,61.03,300.6,28.9,D,0
19.5057,83.877,325.3,2.3,1.5,2024-03-26,0750,Aqua,MODIS,74,61.03,301,43,D,0
23.5051,87.4158,320.9,1.1,1.1,2024-03-26,0750,Aqua,MODIS,63,61.03,304.1,8.7,D,0
23.6123,88.3329,320.4,1.1,1,2024-03-26,0750,Aqua,MODIS,64,61.03,301.8,7.7,D,0
23.2514,87.3525,322.4,1.2,1.1,2024-03-26,0750,Aqua,MODIS,68,61.03,303.5,11.8,D,0
23.2464,87.417,320.3,1.2,1.1,2024-03-26,0750,Aqua,MODIS,64,61.03,303.2,9.1,D,0
26.3391,83.3139,318.9,1.8,1.3,2024-03-26,0751,Aqua,MODIS,44,61.03,304.8,19.1,D,0
26.5375,84.5155,318.5,1.5,1.2,2024-03-26,0751,Aqua,MODIS,59,61.03,302.1,12.9,D,0
26.2844,84.7843,318.4,1.4,1.2,2024-03-26,0751,Aqua,MODIS,67,61.03,302.5,12.7,D,0
26.2869,84.7983,329.4,1.4,1.2,2024-03-26,0751,Aqua,MODIS,71,61.03,303.8,33.3,D,0
24.0699,88.4244,320.2,1,1,2024-03-26,0751,Aqua,MODIS,67,61.03,304,5.7,D,0
23.7429,86.481,321,1.3,1.1,2024-03-26,0751,Aqua,MODIS,66,61.03,301.9,11.9,D,0
24.0244,88.3663,324.7,1,1,2024-03-26,0751,Aqua,MODIS,74,61.03,306,9.1,D,0
28.372,79.9901,320,2.8,1.6,2024-03-26,0752,Aqua,MODIS,59,61.03,293.7,57.9,D,0
28.3663,79.963,317.5,2.8,1.6,2024-03-26,0752,Aqua,MODIS,44,61.03,295.6,45.9,D,0
10.2476,77.2959,326.3,3.6,1.8,2024-03-26,0925,Aqua,MODIS,37,61.03,303,99.7,D,0
10.231,77.2909,339.2,3.6,1.8,2024-03-26,0925,Aqua,MODIS,88,61.03,301.6,227.5,D,0
9.5412,77.8039,322.5,3.9,1.8,2024-03-26,0925,Aqua,MODIS,59,61.03,304.7,42.1,D,0
10.2695,77.2667,319.4,3.6,1.8,2024-03-26,0925,Aqua,MODIS,39,61.03,304.6,46.7,D,0
11.7577,77.1799,318,3.8,1.8,2024-03-26,0925,Aqua,MODIS,19,61.03,302.9,39.9,D,0
10.2273,77.2603,325,3.6,1.8,2024-03-26,0925,Aqua,MODIS,54,61.03,300.2,94.4,D,0
18.2757,73.2646,327.3,2.3,1.5,2024-03-26,0927,Aqua,MODIS,65,61.03,306.8,25.5,D,0
17.9998,73.3747,327.3,2.3,1.5,2024-03-26,0927,Aqua,MODIS,58,61.03,306.9,24.2,D,0
18.0007,73.3568,326.9,2.3,1.5,2024-03-26,0927,Aqua,MODIS,58,61.03,306.4,26,D,0
18.0033,73.3796,331.2,2.3,1.5,2024-03-26,0927,Aqua,MODIS,74,61.03,307.2,42.2,D,0
24.4318,73.6674,325.1,3,1.7,2024-03-26,0929,Aqua,MODIS,55,61.03,306.4,35.9,D,0
10.0821,77.2293,322,1.2,1.1,2024-03-26,1626,Terra,MODIS,100,61.03,291.7,26,N,0
11.3291,78.322,318.1,1.1,1,2024-03-26,1626,Terra,MODIS,96,61.03,298.6,14.4,N,0
10.1571,77.2458,327.3,1.2,1.1,2024-03-26,1626,Terra,MODIS,100,61.03,289.5,35.7,N,0
10.2336,77.2721,312.5,1.2,1.1,2024-03-26,1626,Terra,MODIS,59,61.03,289.5,14.4,N,0
10.2477,77.3013,343.6,1.2,1.1,2024-03-26,1626,Terra,MODIS,100,61.03,292.4,63.5,N,0
11.3305,78.3317,319.6,1.1,1,2024-03-26,1626,Terra,MODIS,99,61.03,299.2,16.6,N,0
10.2353,77.2834,321.4,1.2,1.1,2024-03-26,1626,Terra,MODIS,84,61.03,288.8,24.1,N,0
10.0733,77.3028,327.1,1.2,1.1,2024-03-26,1626,Terra,MODIS,100,61.03,296.7,30.6,N,0
10.0831,77.3024,328.5,1.2,1.1,2024-03-26,1626,Terra,MODIS,100,61.03,296,33.3,N,0
10.0916,77.2269,309.5,1.2,1.1,2024-03-26,1626,Terra,MODIS,66,61.03,291.4,12,N,0
16.5696,80.7952,308.4,1.1,1.1,2024-03-26,1627,Terra,MODIS,70,61.03,295.6,8.1,N,0
13.3459,79.6761,314.2,1,1,2024-03-26,1627,Terra,MODIS,88,61.03,295.6,11.5,N,0
13.4733,79.3308,310.6,1,1,2024-03-26,1627,Terra,MODIS,79,61.03,297.1,7.8,N,0
13.6997,78.3254,307.9,1,1,2024-03-26,1627,Terra,MODIS,69,61.03,297.3,6.5,N,0
14.2919,78.9311,310.7,1,1,2024-03-26,1627,Terra,MODIS,76,61.03,296.1,7.6,N,0
14.1302,77.6078,309.5,1.1,1,2024-03-26,1627,Terra,MODIS,72,61.03,298.9,6.5,N,0
15.3244,78.7942,309.6,1,1,2024-03-26,1627,Terra,MODIS,72,61.03,296.7,6.5,N,0
19.2155,76.9856,314.1,1,1,2024-03-26,1628,Terra,MODIS,47,61.03,292.6,11.5,N,0
19.2168,76.9951,322.4,1,1,2024-03-26,1628,Terra,MODIS,78,61.03,294,19.7,N,0
18.5786,74.2589,309.1,1.4,1.2,2024-03-26,1628,Terra,MODIS,76,61.03,294.4,11.1,N,0
19.3809,80.0898,310.6,1.1,1.1,2024-03-26,1628,Terra,MODIS,77,61.03,297.7,8.3,N,0
19.1804,79.0487,308.4,1,1,2024-03-26,1628,Terra,MODIS,65,61.03,297.1,5.2,N,0
19.0058,80.1043,312.2,1.1,1.1,2024-03-26,1628,Terra,MODIS,83,61.03,298.4,8.7,N,0
18.1673,75.3608,311.6,1.2,1.1,2024-03-26,1628,Terra,MODIS,83,61.03,293.1,12.1,N,0
18.4408,78.9579,308.3,1,1,2024-03-26,1628,Terra,MODIS,68,61.03,295.1,6.4,N,0
17.8484,75.6879,305.2,1.2,1.1,2024-03-26,1628,Terra,MODIS,63,61.03,295,4.9,N,0
18.4903,80.5372,310.7,1.2,1.1,2024-03-26,1628,Terra,MODIS,76,61.03,299.5,7.2,N,0
18.2957,80.0792,309.6,1.1,1,2024-03-26,1628,Terra,MODIS,69,61.03,299,5.4,N,0
17.8099,77.0304,305.2,1,1,2024-03-26,1628,Terra,MODIS,45,61.03,294.9,4.1,N,0
17.8657,80.7953,308.3,1.2,1.1,2024-03-26,1628,Terra,MODIS,56,61.03,297.1,6.6,N,0
17.3004,80.9884,303.8,1.2,1.1,2024-03-26,1628,Terra,MODIS,25,61.03,293.5,5.3,N,0
17.3018,80.9993,308.5,1.2,1.1,2024-03-26,1628,Terra,MODIS,73,61.03,293.4,9.2,N,0
17.2923,81.0007,309.5,1.2,1.1,2024-03-26,1628,Terra,MODIS,76,61.03,293.7,10.1,N,0
18.7009,73.2345,304.8,1.6,1.3,2024-03-26,1628,Terra,MODIS,62,61.03,294.8,8.5,N,0
19.4858,77.9807,308.1,1,1,2024-03-26,1628,Terra,MODIS,66,61.03,296.5,5.3,N,0
18.7014,73.2277,310.9,1.6,1.3,2024-03-26,1628,Terra,MODIS,81,61.03,294.9,16.6,N,0
22.532,77.6216,304.5,1,1,2024-03-26,1629,Terra,MODIS,37,61.03,292.5,4.5,N,0
22.5294,77.6025,303.9,1,1,2024-03-26,1629,Terra,MODIS,15,61.03,292.4,4,N,0
22.5461,77.6584,315.3,1,1,2024-03-26,1629,Terra,MODIS,91,61.03,292.9,12.7,N,0
22.5291,77.5342,305.1,1,1,2024-03-26,1629,Terra,MODIS,60,61.03,293.2,5.5,N,0
22.5265,77.5152,315.4,1,1,2024-03-26,1629,Terra,MODIS,91,61.03,293.5,12.4,N,0
22.555,77.6569,303.2,1,1,2024-03-26,1629,Terra,MODIS,48,61.03,292,4.5,N,0
22.5208,77.4089,306.7,1,1,2024-03-26,1629,Terra,MODIS,67,61.03,293.8,5.7,N,0
22.5297,77.4075,308.6,1,1,2024-03-26,1629,Terra,MODIS,73,61.03,293.3,7,N,0
22.5674,77.6158,302.9,1,1,2024-03-26,1629,Terra,MODIS,48,61.03,292.5,4.6,N,0
22.5451,77.4536,306.9,1,1,2024-03-26,1629,Terra,MODIS,49,61.03,294,5.7,N,0
22.4773,76.9686,307.1,1,1,2024-03-26,1629,Terra,MODIS,67,61.03,294.3,6,N,0
22.7111,78.6182,307.1,1.1,1,2024-03-26,1629,Terra,MODIS,66,61.03,296.3,5.9,N,0
22.5707,77.5079,305.4,1,1,2024-03-26,1629,Terra,MODIS,18,61.03,293.7,4.9,N,0
22.5667,77.4793,308.9,1,1,2024-03-26,1629,Terra,MODIS,48,61.03,293.4,6.8,N,0
22.5654,77.4698,310,1,1,2024-03-26,1629,Terra,MODIS,78,61.03,293,7.6,N,0
22.5548,77.3936,312,1,1,2024-03-26,1629,Terra,MODIS,83,61.03,294.1,9.8,N,0
22.5535,77.3841,305.4,1,1,2024-03-26,1629,Terra,MODIS,61,61.03,293.6,5.2,N,0
22.5993,77.5071,311.9,1,1,2024-03-26,1629,Terra,MODIS,67,61.03,293.2,9.2,N,0
22.5888,77.4308,311.6,1,1,2024-03-26,1629,Terra,MODIS,82,61.03,293.8,9.5,N,0
22.6082,77.5056,311.5,1,1,2024-03-26,1629,Terra,MODIS,80,61.03,292.8,9.1,N,0
22.6196,77.5233,320.8,1,1,2024-03-26,1629,Terra,MODIS,100,61.03,293,17.5,N,0
22.6157,77.4947,307.6,1,1,2024-03-26,1629,Terra,MODIS,69,61.03,293,6.5,N,0
22.6202,77.3964,311.7,1,1,2024-03-26,1629,Terra,MODIS,83,61.03,293.9,9,N,0
22.629,77.395,305.4,1,1,2024-03-26,1629,Terra,MODIS,63,61.03,293.6,5.1,N,0
22.6326,77.3554,310.5,1,1,2024-03-26,1629,Terra,MODIS,80,61.03,293.7,8.1,N,0
22.6313,77.3459,305.2,1,1,2024-03-26,1629,Terra,MODIS,42,61.03,293.4,4.6,N,0
22.6599,77.4874,303.2,1,1,2024-03-26,1629,Terra,MODIS,52,61.03,292.9,4.4,N,0
22.6503,77.3525,321.3,1,1,2024-03-26,1629,Terra,MODIS,100,61.03,295.5,16.9,N,0
22.667,77.4082,311.8,1,1,2024-03-26,1629,Terra,MODIS,58,61.03,294.6,8.6,N,0
22.6591,77.351,328.8,1,1,2024-03-26,1629,Terra,MODIS,100,61.03,295.3,25.7,N,0
22.6755,77.3908,304.3,1,1,2024-03-26,1629,Terra,MODIS,58,61.03,294.2,4.5,N,0
22.6742,77.3812,306.6,1,1,2024-03-26,1629,Terra,MODIS,58,61.03,294.4,5.5,N,0
22.7106,77.5803,306.2,1,1,2024-03-26,1629,Terra,MODIS,67,61.03,292.2,6.5,N,0
22.7093,77.5707,304,1,1,2024-03-26,1629,Terra,MODIS,47,61.03,291.8,4.9,N,0
22.7067,77.5516,302.7,1,1,2024-03-26,1629,Terra,MODIS,50,61.03,292.1,4.3,N,0
22.7053,77.542,304.9,1,1,2024-03-26,1629,Terra,MODIS,61,61.03,292.7,5.7,N,0
22.6935,77.4561,315.8,1,1,2024-03-26,1629,Terra,MODIS,92,61.03,294.3,12.6,N,0
22.6922,77.4465,313,1,1,2024-03-26,1629,Terra,MODIS,86,61.03,293.8,10.1,N,0
22.8613,78.5727,303.4,1.1,1,2024-03-26,1629,Terra,MODIS,46,61.03,292.8,4.7,N,0
22.8509,78.4926,303,1,1,2024-03-26,1629,Terra,MODIS,53,61.03,292,5,N,0
22.7073,77.4246,304.1,1,1,2024-03-26,1629,Terra,MODIS,35,61.03,293.8,4.1,N,0
23.0497,79.9938,301.8,1.2,1.1,2024-03-26,1629,Terra,MODIS,44,61.03,291.1,5.3,N,2
22.7276,77.4407,338.1,1,1,2024-03-26,1629,Terra,MODIS,100,61.03,294.6,38.8,N,0
22.7262,77.4312,315.2,1,1,2024-03-26,1629,Terra,MODIS,91,61.03,293.6,12,N,0
22.7117,77.3263,304.5,1,1,2024-03-26,1629,Terra,MODIS,59,61.03,293,5.1,N,0
22.7404,77.4679,306.5,1,1,2024-03-26,1629,Terra,MODIS,50,61.03,294.1,5.2,N,0
22.74,77.3997,305.2,1,1,2024-03-26,1629,Terra,MODIS,63,61.03,292.9,5.2,N,0
23.774,86.3819,302,3.4,1.7,2024-03-26,1629,Terra,MODIS,9,61.03,290.9,23,N,2
22.7669,77.4636,311.3,1,1,2024-03-26,1629,Terra,MODIS,73,61.03,293.6,8.7,N,0
22.7642,77.4445,306.2,1,1,2024-03-26,1629,Terra,MODIS,67,61.03,293.1,6.2,N,0
22.7673,77.3893,305.8,1,1,2024-03-26,1629,Terra,MODIS,11,61.03,293.5,5,N,0
22.766,77.3798,327.4,1,1,2024-03-26,1629,Terra,MODIS,100,61.03,293.8,23.3,N,0
22.7163,76.9592,304.9,1,1,2024-03-26,1629,Terra,MODIS,60,61.03,294.7,4.8,N,0
